grouping,alphabet,serial,subSerial,gridPosition,displayId,partOfSpeech,color,folderDisplayId,folderName,text,imageId,image,imageName
500,D,499,2,,D-499-2,Noun,#ffae37,4.1,General,forts,https://drive.google.com/file/d/1BOzdigxem0AFjH_FMBbwLns0rgrS6RAZ/view?usp=sharing,#N/A,Fortss.svg
500,D,404,4,,D-404-4,Noun,#ffae37,2.5,Meal,fries,https://drive.google.com/file/d/1BOzdigxem0AFjH_FMBbwLns0rgrS6RAZ/view?usp=sharing,#N/A,friess.svg
500,D,319,1,,D-319-1,adjective,#1983e5,3.2,Feelings,frustrated,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Frustrated_182_g.svg,#N/A,Frustratedss.svg
500,D,319,2,,D-319-2,adjective,#1983e5,3.2,Feelings,frustrating,https://drive.google.com/file/d/10xW_6MiaMm2pHEYG2rXEM8fOsiOTNl4-/view?usp=sharing,#N/A,ingvvvv.svg
500,D,404,3,,D-404-3,Noun,#ffae37,2.5,Meal,fry,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/French-Fries_484_g.svg,#N/A,fries.svg
500,D,422,1,,D-422-1,Noun,#ffae37,6,Vehicles,garbage truck,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Dump-Truck_493_367476.svg,#N/A,DumpTrucksssss.svg
500,D,422,2,,D-422-2,Noun,#ffae37,6,Vehicles,garbage trucks,https://drive.google.com/file/d/1BOzdigxem0AFjH_FMBbwLns0rgrS6RAZ/view?usp=sharing,#N/A,DumpTruckssssss.svg
500,D,426,1,,D-426-1,Noun,#ffae37,7.4,General,girl,U+1F467,👧,
500,D,426,3,,D-426-3,Noun,#ffae37,7.4,General,girl's,https://drive.google.com/file/d/1BOzdigxem0AFjH_FMBbwLns0rgrS6RAZ/view?usp=sharing,#N/A,saaaaa.svg
500,D,426,2,,D-426-2,Noun,#ffae37,7.4,General,girls,https://drive.google.com/file/d/1hVNdsECzBY2Nvbt-Ju72EU6FqknCfR_p/view?usp=sharing,#N/A,getaaopq.svg
500,D,434,3,,D-434-3,Noun,#ffae37,7.1,Family,grampy,https://d18vdu4p71yql0.cloudfront.net/libraries/twemoji/1f474-1f3fb.svg,#N/A,isasssaasassss.svg
500,D,434,1,,D-434-1,Noun,#ffae37,7.1,Family,grandfather,https://d18vdu4p71yql0.cloudfront.net/libraries/twemoji/1f474-1f3fb.svg,#N/A,isassaasssss.svg
500,D,434,5,,D-434-5,Noun,#ffae37,7.1,Family,grandfather's,https://drive.google.com/file/d/1BOzdigxem0AFjH_FMBbwLns0rgrS6RAZ/view?usp=sharing,#N/A,scc.svg
500,D,433,2,,D-433-2,Noun,#ffae37,7.1,Family,grandma,https://d18vdu4p71yql0.cloudfront.net/libraries/twemoji/1f475.svg,#N/A,isassssaasaaassss.svg
500,D,433,1,,D-433-1,Noun,#ffae37,7.1,Family,grandmother,https://d18vdu4p71yql0.cloudfront.net/libraries/twemoji/1f475.svg,#N/A,isasssaasaaassss.svg
500,D,433,5,,D-433-5,Noun,#ffae37,7.1,Family,grandmother's,https://drive.google.com/file/d/1BOzdigxem0AFjH_FMBbwLns0rgrS6RAZ/view?usp=sharing,#N/A,sc.svg
500,D,434,2,,D-434-2,Noun,#ffae37,7.1,Family,grandpa,https://d18vdu4p71yql0.cloudfront.net/libraries/twemoji/1f474-1f3fb.svg,#N/A,isasssaasssss.svg
500,D,433,3,,D-433-3,Noun,#ffae37,7.1,Family,granny,https://d18vdu4p71yql0.cloudfront.net/libraries/twemoji/1f475.svg,#N/A,isasssssaasaaassss.svg
500,D,345,1,,D-345-1,Noun,#ffae37,1.2,Vegetable,green bean,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/green%20beans.svg,#N/A,greenbeans.svg
500,D,345,2,,D-345-2,Noun,#ffae37,1.2,Vegetable,green beans,https://drive.google.com/file/d/1hVNdsECzBY2Nvbt-Ju72EU6FqknCfR_p/view?usp=sharing,#N/A,greenbeanss.svg
500,D,406,1,,D-406-1,Noun,#ffae37,2.5,Meal,grilled cheese,"https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/cheese%20on%20toast%20,%20melted.svg",#N/A,cheese.svg
500,D,442,3,,D-442-3,Noun,#ffae37,8.3,Community,grocery,https://d18vdu4p71yql0.cloudfront.net/libraries/twemoji/1f3ea.svg,#N/A,gscsssssssses.svg
500,D,315,4,,D-315-4,adjective,#1983e5,3.1,General,gross,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/yucky.svg,#N/A,yuckys.svg
500,D,373,1,,D-373-1,Noun,#ffae37,2.1,Snack,gummy snack,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/gummy-bear_651_60011.svg,#N/A,gummybear.svg
500,D,373,2,,D-373-2,Noun,#ffae37,2.1,Snack,gummy snacks,https://drive.google.com/file/d/1hVNdsECzBY2Nvbt-Ju72EU6FqknCfR_p/view?usp=sharing,#N/A,gummybears.svg
500,D,428,3,,D-428-3,Noun,#ffae37,7.4,General,guy,https://d18vdu4p71yql0.cloudfront.net/libraries/twemoji/1f468.svg,#N/A,isssss.svg
500,D,428,6,,D-428-6,Noun,#ffae37,7.4,General,guy's,https://drive.google.com/file/d/1BOzdigxem0AFjH_FMBbwLns0rgrS6RAZ/view?usp=sharing,#N/A,sbbb.svg
500,D,428,4,,D-428-4,Noun,#ffae37,7.4,General,guys,https://drive.google.com/file/d/1hVNdsECzBY2Nvbt-Ju72EU6FqknCfR_p/view?usp=sharing,#N/A,issssss.svg
500,D,488,1,,D-488-1,Noun,#ffae37,15.1,General,hair,https://d18vdu4p71yql0.cloudfront.net/libraries/tawasol/Hair%20(F).png,#N/A,Hairs.png
500,D,488,2,,D-488-2,Noun,#ffae37,15.1,General,hairs,https://drive.google.com/file/d/1hVNdsECzBY2Nvbt-Ju72EU6FqknCfR_p/view?usp=sharing,#N/A,Hairss.png
500,D,480,1,,D-480-1,Noun,#ffae37,15.1,General,hand,U+1F590,🖐,
500,D,480,2,,D-480-2,Noun,#ffae37,15.1,General,hands,https://drive.google.com/file/d/1hVNdsECzBY2Nvbt-Ju72EU6FqknCfR_p/view?usp=sharing,#N/A,getsssssssz.svg
500,D,317,1,,D-317-1,adjective,#1983e5,3.1,General,handsome,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/handsome-avatar_807_g.svg,#N/A,handsomeavatar.svg
500,D,317,4,,D-317-4,adverb,#8c612d,3.1,General,handsomely,https://drive.google.com/file/d/1z4s8JaGMb0twgbyt0B712GV2ZkCDmBGu/view?usp=sharing,#N/A,ylcccccc.svg
500,D,317,2,,D-317-2,adjective,#1983e5,3.1,General,handsomer,https://drive.google.com/file/d/1XhUS_6sco42OfhGvpLEgdxQ_IYHdtCJ8/view?usp=sharing,#N/A,rejjj.svg
500,D,317,3,,D-317-3,adjective,#1983e5,3.1,General,handsomest,https://drive.google.com/file/d/181T7itprJOkZT8OpZI3822b4rh7GWyKh/view?usp=sharing,#N/A,esti.svg
500,D,311,1,,D-311-1,verb,#20d35e,18.2,E-H,hate,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Hate-724f26f04e.svg,#N/A,Hates.svg
500,D,311,3,,D-311-3,verb,#20d35e,18.2,E-H,hated,https://drive.google.com/file/d/1kkqWcqZwc0ifOaSsm_y-NpVOP-05OqTM/view?usp=sharing,#N/A,edww.svg
500,D,311,2,,D-311-2,verb,#20d35e,18.2,E-H,hates,https://drive.google.com/file/d/1hVNdsECzBY2Nvbt-Ju72EU6FqknCfR_p/view?usp=sharing,#N/A,Hatess.svg
500,D,311,4,,D-311-4,verb,#20d35e,18.2,E-H,hating,https://drive.google.com/file/d/10xW_6MiaMm2pHEYG2rXEM8fOsiOTNl4-/view?usp=sharing,#N/A,ingv.svg
500,D,479,1,,D-479-1,Noun,#ffae37,15.1,General,head,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/head.svg,#N/A,head.svg
500,D,479,2,,D-479-2,Noun,#ffae37,15.1,General,heads,https://drive.google.com/file/d/1hVNdsECzBY2Nvbt-Ju72EU6FqknCfR_p/view?usp=sharing,#N/A,heads.svg
500,D,416,1,,D-416-1,Noun,#ffae37,6,Vehicles,helicopter,U+1F681,🚁,
500,D,416,2,,D-416-2,Noun,#ffae37,6,Vehicles,helicopters,https://drive.google.com/file/d/1hVNdsECzBY2Nvbt-Ju72EU6FqknCfR_p/view?usp=sharing,#N/A,1f681.svg
500,D,306,3,,D-306-3,verb,#20d35e,18.2,E-H,hid,https://drive.google.com/file/d/1kkqWcqZwc0ifOaSsm_y-NpVOP-05OqTM/view?usp=sharing,#N/A,edvvv.svg
500,D,306,6,,D-306-6,adjective,#1983e5,18.2,E-H,hidden,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/hide_382_g.svg,#N/A,hidesss.svg
500,D,306,1,,D-306-1,verb,#20d35e,18.2,E-H,hide,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/hide_382_g.svg,#N/A,hides.svg
500,D,306,2,,D-306-2,verb,#20d35e,18.2,E-H,hides,https://drive.google.com/file/d/1hVNdsECzBY2Nvbt-Ju72EU6FqknCfR_p/view?usp=sharing,#N/A,hidess.svg
500,D,306,4,,D-306-4,verb,#20d35e,18.2,E-H,hiding,https://drive.google.com/file/d/10xW_6MiaMm2pHEYG2rXEM8fOsiOTNl4-/view?usp=sharing,#N/A,inguu.svg
500,D,472,1,,D-472-1,Noun,#ffae37,14,Days / Times,holiday,https://d18vdu4p71yql0.cloudfront.net/libraries/twemoji/1f389.svg,#N/A,f3271lsqas3ce.svg
500,D,472,2,,D-472-2,Noun,#ffae37,14,Days / Times,holidays,https://drive.google.com/file/d/1hVNdsECzBY2Nvbt-Ju72EU6FqknCfR_p/view?usp=sharing,#N/A,f3271lsqass3ce.svg
500,D,399,1,,D-399-1,Noun,#ffae37,2.4,Condiments,honey,U+1F36F,🍯,
500,D,354,2,,D-354-2,Noun,#ffae37,2.3,Drink,ice,U+1F368,🍨,
500,D,374,1,,D-374-1,Noun,#ffae37,2.1,Snack,jello,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Jello_688_g.svg,#N/A,Jello.svg
500,D,347,1,,D-347-1,Noun,#ffae37,1.2,Vegetable,kale,https://d18vdu4p71yql0.cloudfront.net/libraries/twemoji/1f96c.svg,#N/A,1f96c.svg
500,D,483,3,,D-483-3,Noun,#ffae37,15.1,General,knee,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/knee.svg,#N/A,knee.svg
500,D,483,4,,D-483-4,Noun,#ffae37,15.1,General,knees,https://drive.google.com/file/d/1hVNdsECzBY2Nvbt-Ju72EU6FqknCfR_p/view?usp=sharing,#N/A,knees.svg
500,D,427,4,,D-427-4,Noun,#ffae37,7.4,General,ladies,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/happy%20lady.svg,#N/A,happyladys.svg
500,D,427,3,,D-427-3,Noun,#ffae37,7.4,General,lady,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/happy%20lady.svg,#N/A,happylady.svg
500,D,427,6,,D-427-6,Noun,#ffae37,7.4,General,lady's,https://drive.google.com/file/d/1BOzdigxem0AFjH_FMBbwLns0rgrS6RAZ/view?usp=sharing,#N/A,sb.svg
500,D,321,3,,D-321-3,adjective,#1983e5,3.1,General,least,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/less-than_977_g.svg,#N/A,lessthanss.svg
500,D,483,1,,D-483-1,Noun,#ffae37,15.1,General,leg,U+1F9B5,🦵,
500,D,483,2,,D-483-2,Noun,#ffae37,15.1,General,legs,https://drive.google.com/file/d/1hVNdsECzBY2Nvbt-Ju72EU6FqknCfR_p/view?usp=sharing,#N/A,getaaz.svg
500,D,321,1,,D-321-1,adjective,#1983e5,3.1,General,less,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/less-than_977_g.svg,#N/A,lessthans.svg
500,D,321,2,,D-321-2,adjective,#1983e5,3.1,General,lesser,https://drive.google.com/file/d/1XhUS_6sco42OfhGvpLEgdxQ_IYHdtCJ8/view?usp=sharing,#N/A,rejjjjj.svg
500,D,303,1,,D-303-1,verb,#20d35e,18.3,I-L,lock,https://d18vdu4p71yql0.cloudfront.net/libraries/twemoji/1f510.svg,#N/A,1f510.svg
500,D,303,3,,D-303-3,verb,#20d35e,18.3,I-L,locked,https://drive.google.com/file/d/1kkqWcqZwc0ifOaSsm_y-NpVOP-05OqTM/view?usp=sharing,#N/A,eduuuuuu.svg
500,D,303,4,,D-303-4,verb,#20d35e,18.3,I-L,locking,https://drive.google.com/file/d/10xW_6MiaMm2pHEYG2rXEM8fOsiOTNl4-/view?usp=sharing,#N/A,ingssssss.svg
500,D,303,2,,D-303-2,verb,#20d35e,18.3,I-L,locks,https://drive.google.com/file/d/1hVNdsECzBY2Nvbt-Ju72EU6FqknCfR_p/view?usp=sharing,#N/A,1f51s0.svg
500,D,320,2,,D-320-2,adjective,#1983e5,3.2,Feelings,lonelier,https://drive.google.com/file/d/1XhUS_6sco42OfhGvpLEgdxQ_IYHdtCJ8/view?usp=sharing,#N/A,rejjjj.svg
500,D,320,3,,D-320-3,adjective,#1983e5,3.2,Feelings,loneliest,https://drive.google.com/file/d/181T7itprJOkZT8OpZI3822b4rh7GWyKh/view?usp=sharing,#N/A,estii.svg
500,D,320,1,,D-320-1,adjective,#1983e5,3.2,Feelings,lonely,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/time%20out.svg,#N/A,timeout.svg
500,D,428,1,,D-428-1,Noun,#ffae37,7.4,General,man,U+1F3C3 U+200D U+2642 U+FE0F,🏃‍♂️,
500,D,428,5,,D-428-5,Noun,#ffae37,7.4,General,man's,https://drive.google.com/file/d/1BOzdigxem0AFjH_FMBbwLns0rgrS6RAZ/view?usp=sharing,#N/A,sbb.svg
500,D,337,1,,D-337-1,Noun,#ffae37,1.1,Fruit,mango,U+1F96D,🥭,
500,D,337,2,,D-337-2,Noun,#ffae37,1.1,Fruit,mangoes,https://drive.google.com/file/d/1hVNdsECzBY2Nvbt-Ju72EU6FqknCfR_p/view?usp=sharing,#N/A,1f96d.svg
500,D,428,2,,D-428-2,Noun,#ffae37,7.4,General,men,https://drive.google.com/file/d/1hVNdsECzBY2Nvbt-Ju72EU6FqknCfR_p/view?usp=sharing,#N/A,getsdopq.svg
500,D,316,2,,D-316-2,adjective,#1983e5,3.1,General,messier,https://drive.google.com/file/d/1XhUS_6sco42OfhGvpLEgdxQ_IYHdtCJ8/view?usp=sharing,#N/A,rejj.svg
500,D,316,3,,D-316-3,adjective,#1983e5,3.1,General,messiest,https://drive.google.com/file/d/181T7itprJOkZT8OpZI3822b4rh7GWyKh/view?usp=sharing,#N/A,esthhhhhh.svg
500,D,316,4,,D-316-4,adverb,#8c612d,3.1,General,messily,https://drive.google.com/file/d/1z4s8JaGMb0twgbyt0B712GV2ZkCDmBGu/view?usp=sharing,#N/A,ylccccc.svg
500,D,316,1,,D-316-1,adjective,#1983e5,3.1,General,messy,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/scribble_327_g.svg,#N/A,scribbles.svg
500,D,411,1,,D-411-1,Noun,#ffae37,6,Vehicles,motorcycle,U+1F3CD,🏍,
500,D,411,2,,D-411-2,Noun,#ffae37,6,Vehicles,motorcycles,https://drive.google.com/file/d/1hVNdsECzBY2Nvbt-Ju72EU6FqknCfR_p/view?usp=sharing,#N/A,getsssopq.svg
500,D,392,1,,D-392-1,Noun,#ffae37,1.5,Grain,muffin,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Muffin-b259d0cc75.svg,#N/A,Muffin.svg
500,D,392,2,,D-392-2,Noun,#ffae37,1.5,Grain,muffins,https://drive.google.com/file/d/1hVNdsECzBY2Nvbt-Ju72EU6FqknCfR_p/view?usp=sharing,#N/A,Muffins.svg
500,D,501,1,,D-501-1,Noun,#ffae37,4.1,General,music,https://d18vdu4p71yql0.cloudfront.net/libraries/twemoji/1f3b6.svg,#N/A,f3271lsqasss3scse.svg
500,D,433,4,,D-433-4,Noun,#ffae37,7.1,Family,nana,https://d18vdu4p71yql0.cloudfront.net/libraries/twemoji/1f475.svg,#N/A,isasssassaasaaassss.svg
500,D,430,1,,D-430-1,Noun,#ffae37,7.4,General,neighbor,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Friends-01b697c5bf.svg,#N/A,Friendsf.svg
500,D,430,2,,D-430-2,Noun,#ffae37,7.4,General,neighbors,https://drive.google.com/file/d/1hVNdsECzBY2Nvbt-Ju72EU6FqknCfR_p/view?usp=sharing,#N/A,Friendsfs.svg
500,D,318,2,,D-318-2,adjective,#1983e5,3.2,Feelings,nervous,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/concern_31_g.svg,#N/A,concern.svg
500,D,375,1,,D-375-1,Noun,#ffae37,2.1,Snack,nut,U+1F529,🔩,
500,D,375,2,,D-375-2,Noun,#ffae37,2.1,Snack,nuts,https://drive.google.com/file/d/1hVNdsECzBY2Nvbt-Ju72EU6FqknCfR_p/view?usp=sharing,#N/A,getsssdpq.svg
500,D,391,1,,D-391-1,Noun,#ffae37,1.5,Grain,oatmeal,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Cereal_944_g.svg,#N/A,Cereals.svg
500,D,391,2,,D-391-2,Noun,#ffae37,1.5,Grain,oats,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Cereal_944_g.svg,#N/A,Cerealss.svg
500,D,389,1,,D-389-1,Noun,#ffae37,1.5,Grain,pancake,https://drive.google.com/file/d/1rtMsT3O-qHHwQEcOG14nUzxbyuWH_JJe/view?usp=sharing,#N/A,pancake.svg
500,D,389,2,,D-389-2,Noun,#ffae37,1.5,Grain,pancakes,https://drive.google.com/file/d/1hVNdsECzBY2Nvbt-Ju72EU6FqknCfR_p/view?usp=sharing,#N/A,getssssssdpq.svg
500,D,434,4,,D-434-4,Noun,#ffae37,7.1,Family,papa,https://d18vdu4p71yql0.cloudfront.net/libraries/twemoji/1f474-1f3fb.svg,#N/A,isasssaasaassss.svg
500,D,384,1,,D-384-1,Noun,#ffae37,1.5,Grain,pasta,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Noodles-7a37bde3f0.svg,#N/A,Noodlesss.svg
500,D,340,1,,D-340-1,Noun,#ffae37,1.2,Vegetable,pea,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/pea.svg,#N/A,pea.svg
500,D,333,1,,D-333-1,Noun,#ffae37,1.1,Fruit,peach,U+1F351,🍑,
500,D,333,2,,D-333-2,Noun,#ffae37,1.1,Fruit,peaches,https://drive.google.com/file/d/1hVNdsECzBY2Nvbt-Ju72EU6FqknCfR_p/view?usp=sharing,#N/A,f327lssac.svg
500,D,334,1,,D-334-1,Noun,#ffae37,1.1,Fruit,pear,U+1F350,🍐,
500,D,334,2,,D-334-2,Noun,#ffae37,1.1,Fruit,pears,https://drive.google.com/file/d/1hVNdsECzBY2Nvbt-Ju72EU6FqknCfR_p/view?usp=sharing,#N/A,f327lsssc.svg
500,D,340,2,,D-340-2,Noun,#ffae37,1.2,Vegetable,peas,https://drive.google.com/file/d/1hVNdsECzBY2Nvbt-Ju72EU6FqknCfR_p/view?usp=sharing,#N/A,peas.svg
500,D,381,1,,D-381-1,Noun,#ffae37,1.4,Meat,pepperoni,https://d18vdu4p71yql0.cloudfront.net/libraries/twemoji/1f355.svg,#N/A,f327lsac.svg
500,D,335,1,,D-335-1,Noun,#ffae37,1.1,Fruit,pineapple,U+1F34D,🍍,
500,D,335,2,,D-335-2,Noun,#ffae37,1.1,Fruit,pineapples,https://drive.google.com/file/d/1hVNdsECzBY2Nvbt-Ju72EU6FqknCfR_p/view?usp=sharing,#N/A,f327laaas.svg
500,D,418,1,,D-418-1,Noun,#ffae37,6,Vehicles,police car,https://d18vdu4p71yql0.cloudfront.net/libraries/twemoji/1f693.svg,#N/A,1f6s93.svg
500,D,418,2,,D-418-2,Noun,#ffae37,6,Vehicles,police cars,https://drive.google.com/file/d/1hVNdsECzBY2Nvbt-Ju72EU6FqknCfR_p/view?usp=sharing,#N/A,1f6ss93.svg
500,D,309,1,,D-309-1,verb,#20d35e,18.4,M-P,pop,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/pop_996_g.svg,#N/A,popss.svg
500,D,309,3,,D-309-3,verb,#20d35e,18.4,M-P,popped,https://drive.google.com/file/d/1kkqWcqZwc0ifOaSsm_y-NpVOP-05OqTM/view?usp=sharing,#N/A,edvvvvvv.svg
500,D,309,4,,D-309-4,verb,#20d35e,18.4,M-P,popping,https://drive.google.com/file/d/10xW_6MiaMm2pHEYG2rXEM8fOsiOTNl4-/view?usp=sharing,#N/A,inguuuuu.svg
500,D,309,2,,D-309-2,verb,#20d35e,18.4,M-P,pops,https://drive.google.com/file/d/1hVNdsECzBY2Nvbt-Ju72EU6FqknCfR_p/view?usp=sharing,#N/A,popsss.svg
500,D,367,1,,D-367-1,Noun,#ffae37,2.2,Dessert,popsicle,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Popsicle_933_g.svg,#N/A,Popsicles.svg
500,D,367,2,,D-367-2,Noun,#ffae37,2.2,Dessert,popsicles,https://drive.google.com/file/d/1hVNdsECzBY2Nvbt-Ju72EU6FqknCfR_p/view?usp=sharing,#N/A,Popsicless.svg
500,D,363,1,,D-363-1,Noun,#ffae37,2.2,Dessert,pudding,https://d18vdu4p71yql0.cloudfront.net/libraries/twemoji/1f36e.svg,#N/A,f3271lssqa3ce.svg
500,D,465,1,,D-465-1,Noun,#ffae37,9.2,Toys,puzzle,U+1F9E9,🧩,
500,D,465,2,,D-465-2,Noun,#ffae37,9.2,Toys,puzzles,https://drive.google.com/file/d/1hVNdsECzBY2Nvbt-Ju72EU6FqknCfR_p/view?usp=sharing,#N/A,getsz.svg
500,D,494,1,,D-494-1,Noun,#ffae37,4.1,General,sandbox,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/sand%20pit.svg,#N/A,sandpit.svg
500,D,401,1,,D-401-1,Noun,#ffae37,2.5,Meal,sandwich,U+1F96A,🥪,
500,D,401,2,,D-401-2,Noun,#ffae37,2.5,Meal,sandwiches,https://drive.google.com/file/d/1hVNdsECzBY2Nvbt-Ju72EU6FqknCfR_p/view?usp=sharing,#N/A,getaadpq.svg
500,D,397,1,,D-397-1,Noun,#ffae37,2.4,Condiments,sauce,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/condiment_267_180005.svg,#N/A,condiment.svg
500,D,397,2,,D-397-2,Noun,#ffae37,2.4,Condiments,sauces,https://drive.google.com/file/d/1hVNdsECzBY2Nvbt-Ju72EU6FqknCfR_p/view?usp=sharing,#N/A,condiments.svg
500,D,473,1,,D-473-1,Noun,#ffae37,14,Days / Times,schedule,https://d18vdu4p71yql0.cloudfront.net/libraries/twemoji/1f4c5.svg,#N/A,1f4c5.svg
500,D,473,2,,D-473-2,Noun,#ffae37,14,Days / Times,schedules,https://drive.google.com/file/d/1hVNdsECzBY2Nvbt-Ju72EU6FqknCfR_p/view?usp=sharing,#N/A,1f4ac5.svg
500,D,415,3,,D-415-3,Noun,#ffae37,6,Vehicles,school bus,https://drive.google.com/file/d/1KltjfxYbQWAuJYqgz4lNHCbXOsrqOBSb/view?usp=sharing,#N/A,schoolbus.svg
500,D,304,1,,D-304-1,verb,#20d35e,18.5,Q-S,scoop,"https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/scoop%20,%20to.svg",#N/A,scoop.svg
500,D,304,3,,D-304-3,verb,#20d35e,18.5,Q-S,scooped,https://drive.google.com/file/d/1kkqWcqZwc0ifOaSsm_y-NpVOP-05OqTM/view?usp=sharing,#N/A,edv.svg
500,D,304,4,,D-304-4,verb,#20d35e,18.5,Q-S,scooping,https://drive.google.com/file/d/10xW_6MiaMm2pHEYG2rXEM8fOsiOTNl4-/view?usp=sharing,#N/A,ingt.svg
500,D,304,2,,D-304-2,verb,#20d35e,18.5,Q-S,scoops,https://drive.google.com/file/d/1hVNdsECzBY2Nvbt-Ju72EU6FqknCfR_p/view?usp=sharing,#N/A,scoops.svg
500,D,356,1,,D-356-1,Noun,#ffae37,2.3,Drink,soda,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Soda-Bottle_622_g.svg,#N/A,SodaBottle_622_g.svg
500,D,356,2,,D-356-2,Noun,#ffae37,2.3,Drink,sodas,https://drive.google.com/file/d/1hVNdsECzBY2Nvbt-Ju72EU6FqknCfR_p/view?usp=sharing,#N/A,SodaBottles_622_g.svg
500,D,501,2,,D-501-2,Noun,#ffae37,4.1,General,song,https://d18vdu4p71yql0.cloudfront.net/libraries/twemoji/1f3b6.svg,#N/A,f3271lsqasss3ssscse.svg
500,D,501,3,,D-501-3,Noun,#ffae37,4.1,General,songs,https://drive.google.com/file/d/1hVNdsECzBY2Nvbt-Ju72EU6FqknCfR_p/view?usp=sharing,#N/A,f3271lsqasssss3ssscse.svg
500,D,400,1,,D-400-1,Noun,#ffae37,2.4,Condiments,soup,https://d18vdu4p71yql0.cloudfront.net/libraries/twemoji/1f35c.svg,#N/A,f327lsqac.svg
500,D,312,1,,D-312-1,verb,#20d35e,18.5,Q-S,spill,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Splatter_783_g.svg,#N/A,Splatter_783_g.svg
500,D,312,3,,D-312-3,verb,#20d35e,18.5,Q-S,spilled,https://drive.google.com/file/d/1kkqWcqZwc0ifOaSsm_y-NpVOP-05OqTM/view?usp=sharing,#N/A,edwww.svg
500,D,312,4,,D-312-4,verb,#20d35e,18.5,Q-S,spilling,https://drive.google.com/file/d/10xW_6MiaMm2pHEYG2rXEM8fOsiOTNl4-/view?usp=sharing,#N/A,ingvv.svg
500,D,312,2,,D-312-2,verb,#20d35e,18.5,Q-S,spills,https://drive.google.com/file/d/1hVNdsECzBY2Nvbt-Ju72EU6FqknCfR_p/view?usp=sharing,#N/A,Splatter_783_gs.svg
500,D,307,1,,D-307-1,verb,#20d35e,18.5,Q-S,spin,https://d18vdu4p71yql0.cloudfront.net/libraries/icomoon/spin.svg,#N/A,spin.svg
500,D,346,1,,D-346-1,Noun,#ffae37,1.2,Vegetable,spinach,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/spinach.svg,#N/A,spinach.svg
500,D,307,4,,D-307-4,verb,#20d35e,18.5,Q-S,spinning,https://drive.google.com/file/d/10xW_6MiaMm2pHEYG2rXEM8fOsiOTNl4-/view?usp=sharing,#N/A,inguuu.svg
500,D,307,2,,D-307-2,verb,#20d35e,18.5,Q-S,spins,https://drive.google.com/file/d/1hVNdsECzBY2Nvbt-Ju72EU6FqknCfR_p/view?usp=sharing,#N/A,spins.svg
500,D,502,1,,D-502-1,Noun,#ffae37,4.1,General,sport,U+1F699,🚙,
500,D,502,2,,D-502-2,Noun,#ffae37,4.1,General,sports,https://drive.google.com/file/d/1hVNdsECzBY2Nvbt-Ju72EU6FqknCfR_p/view?usp=sharing,#N/A,
500,D,502,3,,D-502-3,adjective,#1983e5,4.1,General,sporty,https://d18vdu4p71yql0.cloudfront.net/libraries/twemoji/26f9-1f3fe.svg,#N/A,s2s6f5.svg
500,D,307,3,,D-307-3,verb,#20d35e,18.5,Q-S,spun,https://drive.google.com/file/d/1kkqWcqZwc0ifOaSsm_y-NpVOP-05OqTM/view?usp=sharing,#N/A,edvvvv.svg
500,D,313,1,,D-313-1,verb,#20d35e,18.5,Q-S,squeeze,"https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/squash%20,%20to.svg",#N/A,squashto.svg
