unique_key,image_id,emoji,keyword_1,keyword_2,keyword_3,keyword_4,keyword_5,emoji_name
C-184-1,https://drive.google.com/file/d/1-hVo5UErmkPovtccSmHHMxJfaR0woQ0s/view?usp=sharing,#N/A,build,,,,,
C-295-1,https://d18vdu4p71yql0.cloudfront.net/libraries/twemoji/1f4a8.svg,#N/A,blow,,,,,
C-296-1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Four_846_200218.svg,#N/A,count,,,,,
C-299-1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Basketball_295_33122.svg,#N/A,bounce,,,,,
D-302-1,"https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/brush%20hair%20,%20to.svg",#N/A,brush,,,,,
D-308-1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Running-69a8ec863a.svg,#N/A,chase,,,,,
D-310-1,"https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/clean%20window%20,%20to.svg",#N/A,clean,,,,,
E-507-1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/sick_35_161101.svg,#N/A,cough,,,,,
E-526-1,https://d18vdu4p71yql0.cloudfront.net/libraries/twemoji/1f4ad.svg,#N/A,believe,,,,,
E-534-1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Dream-6c969e776f.svg,#N/A,dream,,,,,
E-536-1,https://drive.google.com/file/d/1AMrikR29NkiFtMr7Vx3m_Vz2q9L8sFhc/view?usp=sharing,#N/A,chew,,,,,
E-541-1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/dead_918_680221.svg,#N/A,die,,,,,
A-815-1,https://drive.google.com/file/d/1kFZkkDHZ5ld3oa46jYY3SWPmXnXVsm-R/view?usp=sharing,#N/A,bee,Bugs,,,,
E-816-1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Caterpillar_259_687618.svg,#N/A,caterpillar,Bugs,,,,
E-819-1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Slug_7_g.svg,#N/A,slug,Bugs,,,,
A-886-1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Medicine_637_g.svg,#N/A,medicine,,,,,
D-459-1,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/toothpaste.svg,#N/A,brush,,,,,
D-460-1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/towel_142_g.svg,#N/A,towel,,,,,
D-461-1,https://d18vdu4p71yql0.cloudfront.net/libraries/twemoji/1f9fb.svg,#N/A,toilet paper,,,,,
E-876-1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Comb_503_128457.svg,#N/A,comb,,,,,
E-877-1,https://drive.google.com/file/d/1M-ktak33_62bVvewbn3OfEECnabmIimJ/view?usp=sharing,#N/A,cloth,,,,,
E-878-1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/shampoo_194_g.svg,#N/A,shampoo,,,,,
E-879-1,https://drive.google.com/file/d/13aX5N_LVD33H3gcpbIdS9sI_g5ig4BGx/view?usp=sharing,#N/A,conditioner,,,,,
E-880-1,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/deodorant.svg,#N/A,deodorant,,,,,
E-884-1,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/sunscreen.svg,#N/A,sunscreen,,,,,
E-887-1,https://drive.google.com/file/d/1A1N-8WOEWj1wR9RaBP-5kxvK9VRqaWvf/view?usp=sharing,#N/A,vitamin,,,,,
E-890-1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Nail-Clippers_381_g.svg,#N/A,clipper,,,,,
E-891-1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Tissue-Paper_670_163199.svg,#N/A,tissue,,,,,
E-893-1,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/make%20up.svg,#N/A,make up,,,,,
E-895-1,https://drive.google.com/file/d/13Lc5jT8vaxxEKTA4ANqcCPvqQA8fMahR/view?usp=sharing,#N/A,diaper cream,,,,,
E-897-1,https://drive.google.com/file/d/1S1N8dT0yI6s90GDccdda_FkHtBcbX14W/view?usp=sharing,#N/A,chapstick,,,,,
E-898-1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Perfume_584_153387.svg,#N/A,perfume,,,,,
E-899-1,https://drive.google.com/file/d/1or6ywKFqGBk4oAiyhvSfVk74DZiX7zcd/view?usp=sharing,#N/A,barrette,,,,,
E-901-1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Bath_971_26805.svg,#N/A,bath,,,,,
A-697-1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Person-067d45fe0b.svg,#N/A,character,Characters,,,,
A-701-1,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/monster.svg,#N/A,monster,Characters,,,,
E-704-1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/queen_611_g.svg,#N/A,queen,Characters,,,,
E-708-1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Knight-e4be876a2d.svg,#N/A,knight,Characters,,,,
E-715-1,https://d18vdu4p71yql0.cloudfront.net/libraries/twemoji/1f40e.svg,#N/A,centaur,Characters,,,,
E-717-1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Witch_967_g.svg,#N/A,witch,Characters,,,,
E-720-1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Werewolf_690_g.svg,#N/A,werewolf,Characters,,,,
E-724-1,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/clothes%20extra%20large.svg,#N/A,giant,Characters,,,,
E-725-1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/cute-creature_146_713718.svg,#N/A,creature,Characters,,,,
E-726-1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Witch_967_g.svg,#N/A,troll,Characters,,,,
E-728-1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Santa-4c725051cb.svg,#N/A,Santa Claus,Characters,,,,
E-729-1,https://d18vdu4p71yql0.cloudfront.net/libraries/twemoji/1f407.svg,#N/A,Easter Bunny,Characters,,,,
E-730-1,https://d18vdu4p71yql0.cloudfront.net/libraries/twemoji/1f9da-200d-2642-fe0f.svg,#N/A,leprechaun,Characters,,,,
E-731-1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Tooth-e4cb7a2930.svg,#N/A,Tooth Fairy,Characters,,,,
A-462-1,https://d18vdu4p71yql0.cloudfront.net/libraries/twemoji/1f455.svg,#N/A,clothing,Clothing,,,,
A-932-1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/t-shirt_410_g.svg,#N/A,shirt,Clothing,,,,
A-933-1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/pants_70_g.svg,#N/A,pants,Clothing,,,,
E-935-1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Jacket_215_g.svg,#N/A,jacket,Clothing,,,,
E-936-1,https://drive.google.com/file/d/1hsdLvSgccY7ZX9hA3eNKDW_4WJ32rn9m/view?usp=sharing,#N/A,sweater,Clothing,,,,
E-939-1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Bra_326_70910.svg,#N/A,bra,Clothing,,,,
E-942-1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/diaper_103_679999.svg,#N/A,diaper,Clothing,,,,
E-944-1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Pajamas_243_g.svg,#N/A,pajamas,Clothing,,,,
E-948-1,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/mittens.svg,#N/A,mitten,Clothing,Cold,,,
E-951-1,https://d18vdu4p71yql0.cloudfront.net/libraries/tawasol/Swim%20suit%20(F).png,#N/A,costume,Clothing,,,,
E-954-1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Button_144_573576.svg,#N/A,button,Clothing,,,,
E-955-1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/zipper_362_16749.svg,#N/A,zipper,Clothing,,,,
E-956-1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/shoelace_905_g.svg,#N/A,lace,Clothing,,,,
E-957-1,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/buckle.svg,#N/A,buckle,Clothing,,,,
E-958-1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Laundry_131_28865.svg,#N/A,laundry  ,Clothing,,,,
E-959-1,https://drive.google.com/file/d/1K0Gp9vv2Ju6EbYshtWgXNKd9BTS5hKdQ/view?usp=sharing,#N/A,jewelry,Clothing,,,,
E-960-1,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/bracelet%201.svg,#N/A,bracelet,Clothing,,,,
E-962-1,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/necklace.svg,#N/A,necklace,Clothing,,,,
E-963-1,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/earrings.svg,#N/A,earring,Clothing,,,,
A-259-1,https://drive.google.com/file/d/1XOBm8-L2j-T-baaIpwL2Oz092i9l3LRr/view?usp=sharing,#N/A,red,Colors,,,,
A-260-1,https://drive.google.com/file/d/15LaFK8_U0TJyT8oki2j_0N4lmvJsNkpo/view?usp=sharing,#N/A,orange,Colors,,,,
A-261-1,https://drive.google.com/file/d/1RUN0ibmGYAxOcDiDyfL6UAuajwYFnFbv/view?usp=sharing,#N/A,yellow,Colors,,,,
A-262-1,https://drive.google.com/file/d/1crZTT3xjX07c4moGrbWTkm9ry3l6l4hQ/view?usp=sharing,#N/A,green,Colors,,,,
A-263-1,https://drive.google.com/file/d/1T0Bec4BoIeTT8i3j87AxmMRdEGmhXz95/view?usp=sharing,#N/A,blue,Colors,,,,
A-264-1,https://drive.google.com/file/d/1VKrWcGhzjnxUdIkHXZoqvREvSDX9lQjm/view?usp=sharing,#N/A,purple,Colors,,,,
A-267-1,https://drive.google.com/file/d/14I-pcwZhyF3LO5S0rRfiyPdsqSkN104F/view?usp=sharing,#N/A,white,Colors,,,,
A-292-1,https://d18vdu4p71yql0.cloudfront.net/libraries/twemoji/1f3a8.svg,#N/A,color,Colors,,,,
A-284-1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/monkey_919_122923.svg,#N/A,animal,,,,,
A-285-1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Fast%20Food-3d4321b49b.svg,#N/A,food,,,,,
A-287-1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Arrow-b2ab7f2336.svg,#N/A,way,,,,,
A-325-1,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/fruit.svg,#N/A,fruit,,,,,
A-352-1,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/drink.svg,#N/A,drink,,,,,
A-368-1,https://d18vdu4p71yql0.cloudfront.net/libraries/twemoji/1f37f.svg,#N/A,snack,,,,,
A-440-1,https://d18vdu4p71yql0.cloudfront.net/libraries/twemoji/1f3e0.svg,#N/A,home,,,,,
A-446-1,https://d18vdu4p71yql0.cloudfront.net/libraries/twemoji/1f6cb.svg,#N/A,room,,,,,
A-453-1,https://d18vdu4p71yql0.cloudfront.net/libraries/twemoji/1f995.svg,#N/A,dinosaur,,,,,
E-743-1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/City-c2768dbc36.svg,#N/A,city,,,,,
E-744-1,https://drive.google.com/file/d/1ddxSL9EH7wkuHC6EyPUAuNlTiI2mG5T8/view?usp=sharing,#N/A,neighborhood,,,,,
E-745-1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Town_265_g.svg,#N/A,town,,,,,
A-442-1,https://d18vdu4p71yql0.cloudfront.net/libraries/twemoji/1f3ea.svg,#N/A,store,,,,,
A-443-1,https://d18vdu4p71yql0.cloudfront.net/libraries/tawasol/103-Park.png,#N/A,park,,,,,
A-444-1,https://d18vdu4p71yql0.cloudfront.net/libraries/tawasol/103-Park.png,#N/A,playground,,,,,
A-445-1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Restaurant-f9849c7afb.svg,#N/A,restaurant,,,,,
E-733-1,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/bird%20feeder.svg,#N/A,zoo,,,,,
E-735-1,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/aquarium.svg,#N/A,aquarium,,,,,
E-738-1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Pie_93_222414.svg,#N/A,bakery,,,,,
E-739-1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Airport-b9c3901aed.svg,#N/A,airport,,,,,
E-742-1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Street-44dc42c374.svg,#N/A,street,,,,,
A-394-1,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/peanut%20butter.svg,#N/A,peanut butter,Condiments,,,,
A-395-1,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/strawberry%20jam.svg,#N/A,jelly,Condiments,,,,
A-396-1,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/sauce%20tomato.svg,#N/A,ketchup,Condiments,,,,
A-398-1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/condiment_267_180005.svg,#N/A,syrup,Condiments,,,,
D-397-1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/condiment_267_180005.svg,#N/A,sauce,Condiments,,,,
D-400-1,https://d18vdu4p71yql0.cloudfront.net/libraries/twemoji/1f35c.svg,#N/A,soup,Condiments,,,,
E-612-1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/spice-container_824_g.svg,#N/A,spice,Condiments,,,,
E-613-1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Pepper-6c946020bd.svg,#N/A,pepper,Condiments,,,,
E-614-1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Sugar-1b43fa710a.svg,#N/A,sugar,Condiments,,,,
E-617-1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/mustard_37_g.svg,#N/A,mustard,Condiments,,,,
E-618-1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/mayonnaise_416_129401.svg,#N/A,mayo,Condiments,,,,
E-619-1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/dressing_665_g.svg,#N/A,dressing,Condiments,,,,
E-620-1,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/sauce%20tomato.svg,#N/A,salsa,Condiments,,,,
E-621-1,https://d18vdu4p71yql0.cloudfront.net/libraries/twemoji/1f951.svg,#N/A,guacamole,Condiments,,,,
A-351-1,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/yogurt.svg,#N/A,yogurt,Dairy,,,,
A-596-1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/cream-jar_214_564091.svg,#N/A,whipped cream,Dairy,,,,
E-595-1,https://d18vdu4p71yql0.cloudfront.net/libraries/twemoji/1f366.svg,#N/A,cream cheese,Dairy,,,,
A-274-1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/today_325_g.svg,#N/A,today,Time,Calendar,,,
C-275-1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/today_325_g.svg,#N/A,yesterday,Days,Calendar,,,
C-281-1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Time-880d4b0e2b.svg,#N/A,time,Time,Calendar,,,
D-472-1,https://d18vdu4p71yql0.cloudfront.net/libraries/twemoji/1f389.svg,#N/A,holiday,Day,Calendar,,,
D-473-1,https://d18vdu4p71yql0.cloudfront.net/libraries/twemoji/1f4c5.svg,#N/A,schedule,,Calendar,,,
E-1021-1,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/morning.svg,#N/A,morning,Time,Calendar,,,
E-1022-1,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/afternoon.svg,#N/A,afternoon,Time,Calendar,,,
E-1023-1,https://d18vdu4p71yql0.cloudfront.net/libraries/coughdrop_symbols/monday.svg,#N/A,Monday,Days,Calendar,,,
E-1024-1,https://d18vdu4p71yql0.cloudfront.net/libraries/coughdrop_symbols/tuesday.svg,#N/A,Tuesday,Days,Calendar,,,
E-1025-1,https://d18vdu4p71yql0.cloudfront.net/libraries/coughdrop_symbols/wednesday.svg,#N/A,Wednesday,Days,Calendar,,,
E-1026-1,https://d18vdu4p71yql0.cloudfront.net/libraries/coughdrop_symbols/thursday.svg,#N/A,Thursday,Days,Calendar,,,
E-1027-1,https://d18vdu4p71yql0.cloudfront.net/libraries/coughdrop_symbols/friday.svg,#N/A,Friday,Days,Calendar,,,
E-1028-1,https://d18vdu4p71yql0.cloudfront.net/libraries/coughdrop_symbols/saturday.svg,#N/A,Saturday,Days,Calendar,,,
E-1029-1,https://d18vdu4p71yql0.cloudfront.net/libraries/coughdrop_symbols/sunday.svg,#N/A,Sunday,Days,Calendar,,,
E-1031-1,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/weekend.svg,#N/A,weekend,Days,Calendar,,,
E-1032-1,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/week%201.svg,#N/A,week,Days,Calendar,,,
E-1033-1,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/week%201.svg,#N/A,weekday,Days,Calendar,,,
E-1034-1,https://d18vdu4p71yql0.cloudfront.net/libraries/twemoji/23f0.svg,#N/A,o'clock,Days,Calendar,,,
E-1035-1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/event_668_g.svg,#N/A,event,Days,Calendar,,,
E-1036-1,https://d18vdu4p71yql0.cloudfront.net/libraries/twemoji/1f334.svg,#N/A,vacation,Days,Calendar,,,
A-358-1,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/cake.svg,#N/A,dessert,Dessert,,,,
A-359-1,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/cake.svg,#N/A,cake,Dessert,,,,
A-362-1,https://d18vdu4p71yql0.cloudfront.net/libraries/twemoji/1f366.svg,#N/A,ice cream,Dessert,,,,
D-360-1,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/yummy.svg,#N/A,flavor,Dessert,,,,
D-363-1,https://d18vdu4p71yql0.cloudfront.net/libraries/twemoji/1f36e.svg,#N/A,pudding,Dessert,,,,
D-366-1,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/cake.svg,#N/A,brownie,Dessert,,,,
D-367-1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Popsicle_933_g.svg,#N/A,popsicle,Dessert,,,,
A-821-1,https://drive.google.com/file/d/1PV57Kfk7q9sKQ8HdLl_osvoqESgj9eJ_/view?usp=sharing,#N/A,T-Rex,Dinosaurs,,,,
A-822-1,https://drive.google.com/file/d/1_H4WpRV4-5dBZBlCNA71B0uL8IRu3z_i/view?usp=sharing,#N/A,Triceratops,Dinosaurs,,,,
A-823-1,https://drive.google.com/file/d/1vyCR_Hv_oae2M9lgJy5O50wdJRFSFu43/view?usp=sharing,#N/A,Stegosaurus,Dinosaurs,,,,
A-824-1,https://drive.google.com/file/d/1W2SX3Hk0AkJ9SfRryXrVC0jox-BuZ3eO/view?usp=sharing,#N/A,Brachiosaurus,Dinosaurs,,,,
E-825-1,https://drive.google.com/file/d/1dXwmYvgVR4aABy7ye7pSEGstsr3vrpNg/view?usp=sharing,#N/A,Pteranodon,Dinosaurs,,,,
E-826-1,https://drive.google.com/file/d/1RiQHajkCNYK-zT6vHhO5iyLCl4_PWS2k/view?usp=sharing,#N/A,Ankylosaurus,Dinosaurs,,,,
E-827-1,https://drive.google.com/file/d/1lD7p4kDqdbVr28SvrNTN47-F8mq24hxg/view?usp=sharing,#N/A,Velociraptor,Dinosaurs,,,,
A-353-1,https://d18vdu4p71yql0.cloudfront.net/libraries/twemoji/1f95b.svg,#N/A,milk,Drink,,,,
A-354-1,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/water.svg,#N/A,water ,Drink,,,,
A-355-1,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/drink.svg,#N/A,juice,Drink,,,,
A-357-1,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/milkshake%20strawberry.svg,#N/A,smoothie,Drink,,,,
D-356-1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Soda-Bottle_622_g.svg,#N/A,soda,Drink,,,,
A-18-1,https://d18vdu4p71yql0.cloudfront.net/libraries/tawasol/help.jpg,#N/A,help,,,,,
A-29-1,https://drive.google.com/file/d/1uAjCoRy67BZBh0WduQmx19XN-6U82-j6/view?usp=sharing,#N/A,get,,,,,
A-38-1,https://drive.google.com/file/d/1uGmrW_QYf3zpSOG0gXDJwBS__pWugFa2/view?usp=sharing,#N/A,hurt,,,,,
A-41-1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/fall_12_g.svg,#N/A,fall,,,,,
A-55-1,https://drive.google.com/file/d/1Ondy6EbFHhFKsUVkqjFAL6WKxPf5ET5n/view?usp=sharing,#N/A,feel,,,,,
B-59-1,https://drive.google.com/file/d/10zt_1-uey-PfU6YjTCfeJxDHVnoKMhh1/view?usp=sharing,#N/A,have,,,,,
B-67-1,https://drive.google.com/file/d/1SJUBVTvJoaoBqUZkMeIT7Kuf1mFV-Cn_/view?usp=sharing,#N/A,find,,,,,
B-68-1,https://drive.google.com/file/d/1XoCn8hNFB6BDxQeG9SZese6NvJKl5MAf/view?usp=sharing,#N/A,fill,,,,,
B-69-1,https://drive.google.com/file/d/19YimD3NdcJ15XjNlpwHhnTdOIz7yOg1e/view?usp=sharing,#N/A,give,,,,,
C-132-1,https://d18vdu4p71yql0.cloudfront.net/libraries/twemoji/1f528.svg,#N/A,fix,,,,,
C-133-1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/carrying-books_882_642109.svg,#N/A,hold,,,,,
C-134-1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/impact_231_g.svg,#N/A,hit,,,,,
C-170-1,https://drive.google.com/file/d/1fdhatBWDMEztH6IiKp0DNMY7UDXBvNeT/view?usp=sharing,#N/A,fight,,,,,
D-305-1,"https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/flip%20,%20to.svg",#N/A,flip,,,,,
D-306-1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/hide_382_g.svg,#N/A,hide,,,,,
D-311-1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Hate-724f26f04e.svg,#N/A,hate,,,,,
E-515-1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Hang%20Gliding-9abfbe4d8f.svg,#N/A,hang,,,,,
E-531-1,https://d18vdu4p71yql0.cloudfront.net/libraries/tawasol/Feed%20(F).png,#N/A,feed,,,,,
E-532-1,"https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/celebrate%202%20,%20to.svg",#N/A,hop,,,,,
E-533-1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Plant_51_g.svg,#N/A,grow,,,,,
A-431-1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Mother-and-Daughter_85_711540.svg,#N/A,mother,Family,,,,
A-432-1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/father-and-daughter_795_711533.svg,#N/A,father,Family,,,,
A-435-1,https://d18vdu4p71yql0.cloudfront.net/libraries/twemoji/1f467-1f3fb.svg,#N/A,sister,Family,,,,
A-436-1,https://d18vdu4p71yql0.cloudfront.net/libraries/twemoji/1f466.svg,#N/A,brother,Family,,,,
D-433-1,https://d18vdu4p71yql0.cloudfront.net/libraries/twemoji/1f475.svg,#N/A,grandmother,Family,,,,
D-434-1,https://d18vdu4p71yql0.cloudfront.net/libraries/twemoji/1f474-1f3fb.svg,#N/A,grandfather,Family,,,,
D-439-1,https://d18vdu4p71yql0.cloudfront.net/libraries/twemoji/1f46a.svg,#N/A,family ,Family,,,,
E-680-1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/uncle_525_g.svg,#N/A,uncle,Family,,,,
E-681-1,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/aunt%20maternal.svg,#N/A,aunt,Family,,,,
E-682-1,https://d18vdu4p71yql0.cloudfront.net/libraries/tawasol/Best%20friends%20(M).png,#N/A,cousin,Family,,,,
E-683-1,https://drive.google.com/file/d/1oD_dSIBeZhsxqRkm6B7uQe8z_WGhdVN_/view?usp=sharing,#N/A,nanny,Family,,,,
A-49-1,https://drive.google.com/file/d/1gGWwt7v00CY2VLwzJ-Ep51xhGEGP-Ra_/view?usp=sharing,#N/A,afraid,Feelings,,,,
A-50-1,https://drive.google.com/file/d/1Gklm-fRybAsDwdAo3peKSdX61b_G73mz/view?usp=sharing,#N/A,mad,Feelings,,,,
C-246-1,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/thirsty.svg,#N/A,thirsty,Feelings,,,,
C-293-1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/sensing_891_g.svg,#N/A,feeling,Feelings,,,,
D-319-1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Frustrated_182_g.svg,#N/A,frustrated,Feelings,,,,
D-320-1,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/time%20out.svg,#N/A,lonely,Feelings,,,,
E-558-1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Chair_232_g.svg,#N/A,comfortable,Feelings,,,,
E-562-1,https://d18vdu4p71yql0.cloudfront.net/libraries/twemoji/1f9b8-1f3ff.svg,#N/A,brave,Feelings,,,,
A-437-1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Friends-01b697c5bf.svg,#N/A,friend,,,,,
A-326-1,https://d18vdu4p71yql0.cloudfront.net/libraries/twemoji/1f34e.svg,#N/A,apple,Fruit,,,,
A-327-1,https://d18vdu4p71yql0.cloudfront.net/libraries/twemoji/1f34a.svg,#N/A,orange,Fruit,,,,
A-330-1,https://d18vdu4p71yql0.cloudfront.net/libraries/twemoji/1f347.svg,#N/A,grape,Fruit,,,,
D-332-1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/blueberry_687_568417.svg,#N/A,blueberry,Fruit,,,,
E-577-1,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/blackberry.svg,#N/A,blackberry,Fruit,,,,
E-580-1,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/plum.svg,#N/A,plum,Fruit,,,,
E-582-1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/lime_826_g.svg,#N/A,lime,Fruit,,,,
E-583-1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Grapefruit_18_g.svg,#N/A,grapefruit,Fruit,,,,
A-1-1,https://drive.google.com/file/d/18sYRN1dGbE9mp3qPlQ04caIPPVGzP_wH/view?usp=sharing,#N/A,I,,,,,
A-2-1,https://drive.google.com/file/d/1RIuZUX7JE_CeBp7A6DCldL0ozDgL9DAJ/view?usp=sharing,#N/A,you,,,,,
A-20-1,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Compare_805_152826.svg,#N/A,different,,,,,
A-21-1,https://drive.google.com/file/d/1eeEavIx6H-9UvEwQaIhLMvxQBviQn7uk/view?usp=sharing,#N/A,that,,,,,
A-22-1,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/away.svg,#N/A,away,,,,,
A-288-1,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/body%20outline.svg,#N/A,body,,,,,
A-3-1,https://drive.google.com/file/d/1XOfoYd1SyiKPocn-srknBF8I3Yb6lieA/view?usp=sharing,#N/A,it,,,,,
A-42-1,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/large.svg,#N/A,big,,,,,
A-43-1,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/little.svg,#N/A,little,,,,,
